-181.082, -45.022, 13.417, 23.083
-181.080, -45.470, 13.460, 23.116
-181.077, -45.920, 13.503, 23.149
-181.075, -46.371, 13.546, 23.182
-181.073, -46.824, 13.589, 23.215
-181.071, -47.278, 13.633, 23.248
-181.068, -47.734, 13.676, 23.281
-181.066, -48.191, 13.720, 23.314
-181.063, -48.649, 13.764, 23.347
-181.061, -49.109, 13.808, 23.380
-181.059, -49.570, 13.852, 23.413
-181.056, -50.033, 13.896, 23.446
-181.054, -50.497, 13.941, 23.479
-181.051, -50.963, 13.985, 23.512
-181.049, -51.431, 14.030, 23.545
-181.046, -51.899, 14.074, 23.578
-181.044, -52.370, 14.119, 23.611
-181.041, -52.841, 14.164, 23.644
-181.039, -53.315, 14.210, 23.677
-181.036, -53.790, 14.255, 23.710
-181.034, -54.266, 14.300, 23.743
-181.031, -54.744, 14.346, 23.776
-181.028, -55.223, 14.392, 23.809
-181.026, -55.704, 14.438, 23.842
-181.023, -56.186, 14.484, 23.875
-181.020, -56.670, 14.530, 23.908
-181.018, -57.156, 14.576, 23.941
-181.015, -57.643, 14.623, 23.974
-181.012, -58.131, 14.669, 24.007
-181.009, -58.622, 14.716, 24.040
-181.007, -59.113, 14.763, 24.073
-181.004, -59.607, 14.810, 24.106
-181.001, -60.102, 14.857, 24.139
-180.998, -60.598, 14.904, 24.172
-180.995, -61.096, 14.952, 24.205
-180.993, -61.596, 14.999, 24.238
-180.990, -62.097, 15.047, 24.271
-180.987, -62.600, 15.095, 24.304
-180.984, -63.104, 15.143, 24.337
-180.981, -63.610, 15.191, 24.370
-180.978, -64.118, 15.240, 24.403
-180.975, -64.627, 15.288, 24.436
-180.972, -65.138, 15.337, 24.469
-180.969, -65.650, 15.385, 24.502
-180.966, -66.164, 15.434, 24.535
-180.963, -66.680, 15.483, 24.568
-180.960, -67.197, 15.532, 24.601
-180.956, -67.716, 15.582, 24.634
-180.953, -68.237, 15.631, 24.667
-180.950, -68.759, 15.681, 24.700
-180.947, -69.283, 15.730, 24.733
-180.944, -69.809, 15.780, 24.766
-180.940, -70.336, 15.830, 24.799
-180.937, -70.865, 15.880, 24.832
-180.934, -71.395, 15.931, 24.865
-180.930, -71.928, 15.981, 24.898
-180.927, -72.462, 16.032, 24.931
-180.924, -72.997, 16.082, 24.964
-180.920, -73.535, 16.133, 24.997
-180.917, -74.074, 16.184, 25.030
-180.914, -74.615, 16.235, 25.063
-180.910, -75.157, 16.287, 25.096
-180.907, -75.701, 16.338, 25.129
-180.903, -76.247, 16.390, 25.162
-180.900, -76.795, 16.441, 25.195
-180.896, -77.344, 16.493, 25.228
-180.892, -77.895, 16.545, 25.261
-180.889, -78.448, 16.597, 25.294
-180.885, -79.003, 16.650, 25.327
-180.882, -79.559, 16.702, 25.360
-180.878, -80.117, 16.755, 25.393
-180.874, -80.677, 16.808, 25.426
-180.870, -81.239, 16.860, 25.459
-180.867, -81.802, 16.913, 25.492
-180.863, -82.367, 16.967, 25.525
-180.859, -82.934, 17.020, 25.558
-180.855, -83.503, 17.073, 25.591
-180.851, -84.073, 17.127, 25.624
-180.847, -84.645, 17.181, 25.657
-180.844, -85.219, 17.235, 25.690
-180.840, -85.795, 17.289, 25.723
-180.836, -86.373, 17.343, 25.756
-180.832, -86.952, 17.397, 25.789
-180.828, -87.534, 17.452, 25.822
-180.824, -88.117, 17.506, 25.855
-180.819, -88.702, 17.559, 25.888
-180.815, -89.288, 17.612, 25.921
-180.811, -89.877, 17.663, 25.954
-180.807, -90.467, 17.711, 25.987
-180.803, -91.058, 17.757, 26.020
-180.799, -91.651, 17.800, 26.053
-180.794, -92.245, 17.839, 26.086
-180.790, -92.841, 17.873, 26.119
-180.786, -93.437, 17.901, 26.152
-180.781, -94.034, 17.923, 26.185
-180.777, -94.632, 17.939, 26.218
-180.773, -95.229, 17.947, 26.251
-180.768, -95.827, 17.948, 26.284
-180.764, -96.425, 17.941, 26.317
-180.759, -97.022, 17.926, 26.350
-180.755, -97.619, 17.903, 26.383
-180.751, -98.215, 17.874, 26.416
-180.746, -98.809, 17.837, 26.449
-180.742, -99.402, 17.795, 26.482
-180.737, -99.994, 17.748, 26.515
-180.733, -100.583, 17.696, 26.548
-180.728, -101.171, 17.641, 26.581
-180.724, -101.757, 17.583, 26.614
-180.719, -102.342, 17.523, 26.647
-180.715, -102.924, 17.462, 26.680
-180.710, -103.504, 17.401, 26.713
-180.706, -104.082, 17.339, 26.746
-180.701, -104.658, 17.279, 26.779
-180.696, -105.232, 17.220, 26.812
-180.692, -105.805, 17.162, 26.845
-180.687, -106.375, 17.106, 26.878
-180.683, -106.944, 17.053, 26.911
-180.678, -107.511, 17.003, 26.944
-180.674, -108.077, 16.955, 26.977
-180.669, -108.641, 16.910, 27.010
-180.665, -109.203, 16.868, 27.043
-180.660, -109.765, 16.829, 27.076
-180.655, -110.325, 16.793, 27.109
-180.651, -110.884, 16.760, 27.142
-180.646, -111.442, 16.730, 27.175
-180.642, -111.999, 16.703, 27.208
-180.637, -112.555, 16.677, 27.241
-180.632, -113.111, 16.655, 27.274
-180.628, -113.665, 16.634, 27.307
-180.623, -114.220, 16.615, 27.340
-180.618, -114.773, 16.598, 27.373
-180.614, -115.326, 16.582, 27.406
-180.609, -115.879, 16.568, 27.439
-180.604, -116.431, 16.554, 27.472
-180.600, -116.982, 16.541, 27.505
-180.595, -117.533, 16.528, 27.538
-180.590, -118.084, 16.516, 27.571
-180.585, -118.634, 16.504, 27.604
-180.581, -119.184, 16.491, 27.637
-180.576, -119.734, 16.478, 27.670
-180.571, -120.283, 16.464, 27.703
-180.566, -120.831, 16.449, 27.736
-180.562, -121.379, 16.434, 27.769
-180.557, -121.926, 16.418, 27.802
-180.552, -122.473, 16.400, 27.835
-180.547, -123.019, 16.381, 27.868
-180.542, -123.565, 16.361, 27.901
-180.537, -124.110, 16.340, 27.934
-180.533, -124.654, 16.318, 27.967
-180.528, -125.197, 16.294, 28.000
-180.523, -125.740, 16.270, 28.033
-180.518, -126.281, 16.244, 28.066
-180.513, -126.822, 16.217, 28.099
-180.508, -127.362, 16.190, 28.132
-180.503, -127.901, 16.161, 28.165
-180.498, -128.438, 16.132, 28.198
-180.493, -128.975, 16.102, 28.231
-180.488, -129.511, 16.072, 28.264
-180.483, -130.046, 16.042, 28.297
-180.478, -130.580, 16.011, 28.330
-180.473, -131.113, 15.980, 28.363
-180.468, -131.645, 15.950, 28.396
-180.463, -132.176, 15.919, 28.429
-180.458, -132.705, 15.888, 28.462
-180.453, -133.234, 15.858, 28.495
-180.448, -133.762, 15.828, 28.528
-180.443, -134.289, 15.799, 28.561
-180.438, -134.815, 15.770, 28.594
-180.433, -135.340, 15.741, 28.627
-180.428, -135.863, 15.713, 28.660
-180.423, -136.387, 15.685, 28.693
-180.418, -136.909, 15.658, 28.726
-180.413, -137.430, 15.631, 28.759
-180.407, -137.950, 15.605, 28.792
-180.402, -138.470, 15.580, 28.825
-180.397, -138.989, 15.555, 28.858
-180.392, -139.506, 15.530, 28.891
-180.387, -140.024, 15.506, 28.924
-180.382, -140.540, 15.482, 28.957
-180.376, -141.055, 15.458, 28.990
-180.371, -141.570, 15.435, 29.023
-180.366, -142.084, 15.412, 29.056
-180.361, -142.597, 15.390, 29.089
-180.356, -143.109, 15.367, 29.122
-180.350, -143.621, 15.344, 29.155
-180.345, -144.132, 15.322, 29.188
-180.340, -144.642, 15.300, 29.221
-180.334, -145.152, 15.277, 29.254
-180.329, -145.660, 15.255, 29.287
-180.324, -146.168, 15.232, 29.320
-180.318, -146.675, 15.210, 29.353
-180.313, -147.182, 15.187, 29.386
-180.308, -147.687, 15.164, 29.419
-180.302, -148.192, 15.141, 29.452
-180.297, -148.696, 15.118, 29.485
-180.292, -149.200, 15.095, 29.518
-180.286, -149.702, 15.072, 29.551
-180.281, -150.204, 15.048, 29.584
-180.275, -150.705, 15.024, 29.617
-180.270, -151.205, 15.001, 29.650
-180.264, -151.705, 14.977, 29.683
-180.259, -152.203, 14.953, 29.716
-180.253, -152.701, 14.928, 29.749
-180.248, -153.198, 14.904, 29.782
-180.242, -153.694, 14.880, 29.815
-180.236, -154.190, 14.855, 29.848
-180.231, -154.684, 14.831, 29.881
-180.225, -155.178, 14.807, 29.914
-180.220, -155.671, 14.782, 29.947
-180.214, -156.163, 14.758, 29.980
-180.208, -156.654, 14.733, 30.013
-180.202, -157.145, 14.709, 30.046
-180.197, -157.634, 14.685, 30.079
-180.191, -158.123, 14.661, 30.112
-180.185, -158.611, 14.637, 30.145
-180.179, -159.098, 14.613, 30.178
-180.174, -159.585, 14.589, 30.211
-180.168, -160.070, 14.565, 30.244
-180.162, -160.555, 14.541, 30.277
-180.156, -161.039, 14.518, 30.310
-180.150, -161.523, 14.494, 30.343
-180.144, -162.005, 14.471, 30.376
-180.138, -162.487, 14.448, 30.409
-180.132, -162.968, 14.424, 30.442
-180.126, -163.448, 14.401, 30.475
-180.120, -163.928, 14.378, 30.508
-180.114, -164.406, 14.355, 30.541
-180.108, -164.884, 14.333, 30.574
-180.102, -165.361, 14.310, 30.607
-180.096, -165.838, 14.287, 30.640
-180.090, -166.313, 14.265, 30.673
-180.084, -166.788, 14.242, 30.706
-180.077, -167.262, 14.220, 30.739
-180.071, -167.736, 14.197, 30.772
-180.065, -168.208, 14.175, 30.805
-180.058, -168.680, 14.152, 30.838
-180.052, -169.151, 14.130, 30.871
-180.046, -169.622, 14.107, 30.904
-180.039, -170.092, 14.085, 30.937
-180.032, -170.560, 14.063, 30.970
-180.026, -171.029, 14.040, 31.003
-180.019, -171.496, 14.018, 31.036
-180.013, -171.963, 13.996, 31.069
-180.006, -172.429, 13.973, 31.102
-179.999, -172.894, 13.951, 31.135
-179.992, -173.358, 13.929, 31.168
-179.985, -173.822, 13.907, 31.201
-179.978, -174.285, 13.884, 31.234
-179.971, -174.747, 13.862, 31.267
-179.964, -175.208, 13.840, 31.300
-179.957, -175.669, 13.817, 31.333
-179.950, -176.129, 13.795, 31.366
-179.942, -176.588, 13.773, 31.399
-179.934, -177.047, 13.751, 31.432
-179.926, -177.505, 13.729, 31.465
-179.917, -177.962, 13.707, 31.498
-179.908, -178.418, 13.684, 31.531
-179.899, -178.873, 13.662, 31.564
-179.888, -179.328, 13.640, 31.597
-179.877, -179.782, 13.618, 31.630
-179.866, -180.235, 13.596, 31.663
-179.853, -180.688, 13.574, 31.696
-179.839, -181.139, 13.552, 31.729
-179.825, -181.590, 13.530, 31.762
-179.809, -182.041, 13.509, 31.795
-179.792, -182.490, 13.487, 31.828
-179.773, -182.939, 13.465, 31.861
-179.753, -183.386, 13.443, 31.894
-179.732, -183.833, 13.421, 31.927
-179.709, -184.280, 13.400, 31.960
-179.685, -184.725, 13.378, 31.993
-179.659, -185.170, 13.356, 32.026
-179.632, -185.613, 13.335, 32.059
-179.602, -186.056, 13.313, 32.092
-179.570, -186.498, 13.292, 32.125
-179.537, -186.939, 13.270, 32.158
-179.502, -187.380, 13.249, 32.191
-179.465, -187.819, 13.228, 32.224
-179.426, -188.258, 13.206, 32.257
-179.385, -188.696, 13.185, 32.290
-179.341, -189.132, 13.164, 32.323
-179.296, -189.568, 13.143, 32.356
-179.249, -190.003, 13.122, 32.389
-179.199, -190.437, 13.101, 32.422
-179.148, -190.870, 13.080, 32.455
-179.094, -191.302, 13.059, 32.488
-179.039, -191.733, 13.038, 32.521
-178.981, -192.163, 13.017, 32.554
-178.921, -192.592, 12.997, 32.587
-178.860, -193.021, 12.976, 32.620
-178.797, -193.448, 12.956, 32.653
-178.732, -193.874, 12.935, 32.686
-178.665, -194.299, 12.915, 32.719
-178.596, -194.724, 12.894, 32.752
-178.525, -195.147, 12.874, 32.785
-178.453, -195.570, 12.854, 32.818
-178.380, -195.991, 12.834, 32.851
-178.305, -196.412, 12.813, 32.884
-178.229, -196.831, 12.793, 32.917
-178.151, -197.250, 12.775, 32.950
-178.072, -197.668, 12.759, 32.983
-177.991, -198.085, 12.746, 33.016
-177.909, -198.502, 12.737, 33.049
-177.825, -198.918, 12.733, 33.082
-177.740, -199.334, 12.733, 33.115
-177.653, -199.749, 12.737, 33.148
-177.564, -200.165, 12.746, 33.181
-177.474, -200.581, 12.759, 33.214
-177.382, -200.996, 12.776, 33.247
-177.288, -201.412, 12.797, 33.280
-177.192, -201.829, 12.821, 33.313
-177.094, -202.246, 12.849, 33.346
-176.993, -202.663, 12.880, 33.379
-176.891, -203.081, 12.914, 33.412
-176.786, -203.500, 12.952, 33.445
-176.679, -203.919, 12.991, 33.478
-176.570, -204.339, 13.033, 33.511
-176.458, -204.760, 13.076, 33.544
-176.344, -205.182, 13.122, 33.577
-176.226, -205.605, 13.169, 33.610
-176.107, -206.029, 13.218, 33.643
-175.984, -206.453, 13.269, 33.676
-175.859, -206.879, 13.320, 33.709
-175.732, -207.306, 13.372, 33.742
-175.601, -207.733, 13.425, 33.775
-175.467, -208.162, 13.479, 33.808
-175.331, -208.591, 13.533, 33.841
-175.191, -209.022, 13.588, 33.874
-175.049, -209.453, 13.643, 33.907
-174.903, -209.885, 13.699, 33.940
-174.755, -210.319, 13.754, 33.973
-174.603, -210.753, 13.810, 34.006
-174.448, -211.188, 13.866, 34.039
-174.290, -211.623, 13.922, 34.072
-174.129, -212.060, 13.978, 34.105
-173.966, -212.498, 14.033, 34.138
-173.799, -212.936, 14.089, 34.171
-173.629, -213.376, 14.144, 34.204
-173.457, -213.816, 14.198, 34.237
-173.281, -214.256, 14.253, 34.270
-173.103, -214.698, 14.307, 34.303
-172.921, -215.141, 14.360, 34.336
-172.737, -215.584, 14.414, 34.369
-172.550, -216.028, 14.466, 34.402
-172.361, -216.472, 14.519, 34.435
-172.168, -216.918, 14.570, 34.468
-171.973, -217.364, 14.622, 34.501
-171.775, -217.810, 14.673, 34.534
-171.575, -218.258, 14.723, 34.567
-171.371, -218.706, 14.773, 34.600
-171.166, -219.154, 14.823, 34.633
-170.958, -219.604, 14.872, 34.666
-170.747, -220.054, 14.921, 34.699
-170.534, -220.504, 14.970, 34.732
-170.319, -220.956, 15.018, 34.765
-170.101, -221.408, 15.066, 34.798
-169.881, -221.860, 15.114, 34.831
-169.659, -222.314, 15.161, 34.864
-169.434, -222.768, 15.209, 34.897
-169.207, -223.222, 15.256, 34.930
-168.978, -223.678, 15.303, 34.963
-168.747, -224.134, 15.350, 34.996
-168.514, -224.590, 15.397, 35.029
-168.279, -225.048, 15.444, 35.062
-168.042, -225.506, 15.491, 35.095
-167.803, -225.965, 15.537, 35.128
-167.562, -226.424, 15.584, 35.161
-167.319, -226.885, 15.631, 35.194
-167.074, -227.346, 15.678, 35.227
-166.827, -227.808, 15.725, 35.260
-166.578, -228.271, 15.772, 35.293
-166.328, -228.734, 15.820, 35.326
-166.075, -229.199, 15.867, 35.359
-165.821, -229.664, 15.915, 35.392
-165.565, -230.130, 15.963, 35.425
-165.308, -230.597, 16.011, 35.458
-165.049, -231.065, 16.059, 35.491
-164.788, -231.533, 16.107, 35.524
-164.525, -232.003, 16.156, 35.557
-164.261, -232.474, 16.205, 35.590
-163.995, -232.945, 16.254, 35.623
-163.727, -233.418, 16.303, 35.656
-163.458, -233.891, 16.353, 35.689
-163.187, -234.366, 16.403, 35.722
-162.915, -234.841, 16.453, 35.755
-162.641, -235.318, 16.503, 35.788
-162.366, -235.796, 16.553, 35.821
-162.089, -236.274, 16.604, 35.854
-161.810, -236.754, 16.655, 35.887
-161.530, -237.235, 16.706, 35.920
-161.249, -237.717, 16.758, 35.953
-160.966, -238.201, 16.809, 35.986
-160.682, -238.685, 16.861, 36.019
-160.397, -239.171, 16.913, 36.052
-160.110, -239.658, 16.966, 36.085
-159.822, -240.146, 17.018, 36.118
-159.533, -240.636, 17.071, 36.151
-159.242, -241.126, 17.124, 36.184
-158.951, -241.619, 17.177, 36.217
-158.658, -242.112, 17.231, 36.250
-158.364, -242.607, 17.284, 36.283
-158.069, -243.104, 17.338, 36.316
-157.773, -243.602, 17.392, 36.349
-157.475, -244.101, 17.446, 36.382
-157.177, -244.602, 17.500, 36.415
-156.878, -245.105, 17.554, 36.448
-156.579, -245.609, 17.609, 36.481
-156.278, -246.114, 17.664, 36.514
-155.977, -246.622, 17.719, 36.547
-155.675, -247.131, 17.774, 36.580
-155.372, -247.642, 17.829, 36.613
-155.069, -248.155, 17.884, 36.646
-154.766, -248.670, 17.939, 36.679
-154.462, -249.187, 17.995, 36.712
-154.158, -249.706, 18.050, 36.745
-153.854, -250.226, 18.106, 36.778
-153.550, -250.749, 18.161, 36.811
-153.247, -251.275, 18.216, 36.844
-152.943, -251.802, 18.272, 36.877
-152.640, -252.332, 18.328, 36.910
-152.337, -252.864, 18.384, 36.943
-152.035, -253.399, 18.439, 36.976
-151.734, -253.936, 18.494, 37.009
-151.433, -254.476, 18.549, 37.042
-151.133, -255.019, 18.603, 37.075
-150.835, -255.564, 18.656, 37.108
-150.537, -256.111, 18.707, 37.141
-150.242, -256.662, 18.755, 37.174
-149.948, -257.215, 18.801, 37.207
-149.655, -257.770, 18.844, 37.240
-149.365, -258.328, 18.882, 37.273
-149.077, -258.888, 18.917, 37.306
-148.791, -259.451, 18.947, 37.339
-148.508, -260.016, 18.972, 37.372
-148.227, -260.583, 18.990, 37.405
-147.949, -261.152, 19.002, 37.438
-147.675, -261.723, 19.009, 37.471
-147.404, -262.295, 19.008, 37.504
-147.137, -262.868, 19.000, 37.537
-146.873, -263.443, 18.986, 37.570
-146.613, -264.019, 18.965, 37.603
-146.357, -264.596, 18.939, 37.636
-146.104, -265.173, 18.909, 37.669
-145.856, -265.751, 18.877, 37.702
-145.612, -266.330, 18.845, 37.735
-145.372, -266.909, 18.814, 37.768
-145.137, -267.489, 18.784, 37.801
-144.905, -268.069, 18.758, 37.834
-144.677, -268.651, 18.735, 37.867
-144.452, -269.233, 18.717, 37.900
-144.232, -269.816, 18.702, 37.933
-144.015, -270.400, 18.692, 37.966
-143.801, -270.985, 18.686, 37.999
-143.591, -271.571, 18.685, 38.032
-143.385, -272.159, 18.687, 38.065
-143.181, -272.748, 18.693, 38.098
-142.981, -273.338, 18.702, 38.131
-142.784, -273.930, 18.715, 38.164
-142.590, -274.523, 18.729, 38.197
-142.398, -275.118, 18.745, 38.230
-142.210, -275.714, 18.763, 38.263
-142.025, -276.312, 18.782, 38.296
-141.842, -276.912, 18.802, 38.329
-141.662, -277.512, 18.822, 38.362
-141.485, -278.115, 18.842, 38.395
-141.310, -278.719, 18.861, 38.428
-141.138, -279.324, 18.879, 38.461
-140.969, -279.931, 18.896, 38.494
-140.803, -280.538, 18.911, 38.527
-140.639, -281.147, 18.924, 38.560
-140.479, -281.758, 18.933, 38.593
-140.320, -282.369, 18.940, 38.626
-140.165, -282.980, 18.943, 38.659
-140.013, -283.593, 18.943, 38.692
-139.863, -284.206, 18.938, 38.725
-139.716, -284.820, 18.929, 38.758
-139.572, -285.433, 18.915, 38.791
-139.431, -286.047, 18.897, 38.824
-139.293, -286.661, 18.875, 38.857
-139.158, -287.274, 18.849, 38.890
-139.026, -287.887, 18.818, 38.923
-138.897, -288.500, 18.784, 38.956
-138.772, -289.112, 18.746, 38.989
-138.649, -289.724, 18.706, 39.022
-138.530, -290.334, 18.663, 39.055
-138.413, -290.944, 18.617, 39.088
-138.300, -291.552, 18.570, 39.121
-138.190, -292.160, 18.522, 39.154
-138.083, -292.766, 18.473, 39.187
-137.978, -293.372, 18.423, 39.220
-137.877, -293.976, 18.373, 39.253
-137.779, -294.579, 18.323, 39.286
-137.684, -295.181, 18.274, 39.319
-137.593, -295.782, 18.226, 39.352
-137.504, -296.381, 18.178, 39.385
-137.418, -296.980, 18.132, 39.418
-137.335, -297.577, 18.088, 39.451
-137.255, -298.174, 18.045, 39.484
-137.178, -298.769, 18.004, 39.517
-137.105, -299.363, 17.964, 39.550
-137.034, -299.957, 17.926, 39.583
-136.966, -300.550, 17.890, 39.616
-136.901, -301.142, 17.856, 39.649
-136.838, -301.733, 17.824, 39.682
-136.779, -302.323, 17.793, 39.715
-136.723, -302.913, 17.764, 39.748
-136.669, -303.502, 17.736, 39.781
-136.619, -304.090, 17.711, 39.814
-136.571, -304.678, 17.686, 39.847
-136.526, -305.265, 17.663, 39.880
-136.483, -305.852, 17.640, 39.913
-136.444, -306.438, 17.619, 39.946
-136.408, -307.024, 17.598, 39.979
-136.374, -307.609, 17.578, 40.012
-136.343, -308.194, 17.559, 40.045
-136.315, -308.778, 17.540, 40.078
-136.291, -309.361, 17.521, 40.111
-136.269, -309.944, 17.502, 40.144
-136.250, -310.527, 17.483, 40.177
-136.233, -311.109, 17.464, 40.210
-136.220, -311.690, 17.444, 40.243
-136.210, -312.271, 17.424, 40.276
-136.203, -312.851, 17.404, 40.309
-136.200, -313.431, 17.383, 40.342
-136.199, -314.010, 17.362, 40.375
-136.201, -314.588, 17.340, 40.408
-136.206, -315.165, 17.317, 40.441
-136.214, -315.742, 17.294, 40.474
-136.225, -316.317, 17.270, 40.507
-136.240, -316.892, 17.245, 40.540
-136.257, -317.466, 17.219, 40.573
-136.278, -318.039, 17.193, 40.606
-136.302, -318.610, 17.166, 40.639
-136.328, -319.181, 17.139, 40.672
-136.358, -319.751, 17.111, 40.705
-136.391, -320.319, 17.082, 40.738
-136.428, -320.887, 17.053, 40.771
-136.467, -321.453, 17.024, 40.804
-136.510, -322.018, 16.994, 40.837
-136.556, -322.581, 16.964, 40.870
-136.605, -323.144, 16.934, 40.903
-136.657, -323.705, 16.904, 40.936
-136.713, -324.265, 16.874, 40.969
-136.772, -324.823, 16.844, 41.002
-136.835, -325.380, 16.813, 41.035
-136.900, -325.936, 16.783, 41.068
-136.969, -326.490, 16.753, 41.101
-137.041, -327.043, 16.724, 41.134
-137.117, -327.594, 16.695, 41.167
-137.196, -328.144, 16.665, 41.200
-137.279, -328.693, 16.636, 41.233
-137.366, -329.240, 16.608, 41.266
-137.456, -329.785, 16.580, 41.299
-137.549, -330.329, 16.552, 41.332
-137.646, -330.871, 16.524, 41.365
-137.746, -331.412, 16.497, 41.398
-137.850, -331.951, 16.471, 41.431
-137.957, -332.489, 16.444, 41.464
-138.069, -333.024, 16.417, 41.497
-138.184, -333.559, 16.392, 41.530
-138.303, -334.091, 16.366, 41.563
-138.425, -334.622, 16.340, 41.596
-138.551, -335.151, 16.315, 41.629
-138.681, -335.678, 16.290, 41.662
-138.815, -336.204, 16.266, 41.695
-138.951, -336.728, 16.242, 41.728
-139.092, -337.250, 16.217, 41.761
-139.235, -337.770, 16.193, 41.794
-139.382, -338.289, 16.170, 41.827
-139.533, -338.805, 16.145, 41.860
-139.687, -339.320, 16.122, 41.893
-139.845, -339.833, 16.098, 41.926
-140.005, -340.344, 16.074, 41.959
-140.168, -340.854, 16.050, 41.992
-140.335, -341.361, 16.026, 42.025
-140.504, -341.867, 16.003, 42.058
-140.676, -342.371, 15.979, 42.091
-140.851, -342.874, 15.955, 42.124
-141.029, -343.374, 15.931, 42.157
-141.209, -343.873, 15.906, 42.190
-141.392, -344.370, 15.882, 42.223
-141.577, -344.865, 15.857, 42.256
-141.765, -345.358, 15.832, 42.289
-141.955, -345.850, 15.807, 42.322
-142.147, -346.339, 15.782, 42.355
-142.342, -346.827, 15.757, 42.388
-142.538, -347.314, 15.732, 42.421
-142.737, -347.798, 15.706, 42.454
-142.938, -348.281, 15.680, 42.487
-143.141, -348.762, 15.655, 42.520
-143.346, -349.241, 15.629, 42.553
-143.553, -349.718, 15.603, 42.586
-143.761, -350.193, 15.577, 42.619
-143.972, -350.667, 15.552, 42.652
-144.185, -351.139, 15.528, 42.685
-144.399, -351.609, 15.506, 42.718
-144.616, -352.078, 15.489, 42.751
-144.834, -352.546, 15.475, 42.784
-145.055, -353.012, 15.465, 42.817
-145.277, -353.477, 15.460, 42.850
-145.502, -353.941, 15.460, 42.883
-145.728, -354.404, 15.464, 42.916
-145.956, -354.867, 15.472, 42.949
-146.186, -355.329, 15.485, 42.982
-146.418, -355.791, 15.503, 43.015
-146.652, -356.252, 15.524, 43.048
-146.887, -356.714, 15.549, 43.081
-147.125, -357.176, 15.577, 43.114
-147.364, -357.638, 15.609, 43.147
-147.605, -358.100, 15.644, 43.180
-147.848, -358.563, 15.682, 43.213
-148.092, -359.027, 15.723, 43.246
-148.338, -359.491, 15.766, 43.279
-148.586, -359.956, 15.812, 43.312
-148.835, -360.422, 15.860, 43.345
-149.086, -360.889, 15.909, 43.378
-149.338, -361.357, 15.961, 43.411
-149.592, -361.827, 16.014, 43.444
-149.847, -362.297, 16.069, 43.477
-150.104, -362.769, 16.125, 43.510
-150.363, -363.242, 16.182, 43.543
-150.622, -363.717, 16.240, 43.576
-150.883, -364.193, 16.300, 43.609
-151.146, -364.671, 16.360, 43.642
-151.410, -365.150, 16.421, 43.675
-151.675, -365.631, 16.483, 43.708
-151.941, -366.113, 16.546, 43.741
-152.209, -366.597, 16.609, 43.774
-152.478, -367.083, 16.672, 43.807
-152.749, -367.570, 16.736, 43.840
-153.020, -368.060, 16.800, 43.873
-153.293, -368.551, 16.864, 43.906
-153.567, -369.044, 16.929, 43.939
-153.842, -369.538, 16.994, 43.972
-154.118, -370.035, 17.059, 44.005
-154.396, -370.533, 17.124, 44.038
-154.674, -371.033, 17.188, 44.071
-154.954, -371.535, 17.253, 44.104
-155.235, -372.039, 17.318, 44.137
-155.516, -372.545, 17.383, 44.170
-155.799, -373.052, 17.447, 44.203
-156.083, -373.562, 17.512, 44.236
-156.367, -374.074, 17.576, 44.269
-156.653, -374.587, 17.640, 44.302
-156.939, -375.102, 17.704, 44.335
-157.227, -375.620, 17.768, 44.368
-157.515, -376.139, 17.831, 44.401
-157.804, -376.660, 17.894, 44.434
-158.094, -377.183, 17.957, 44.467
-158.385, -377.708, 18.020, 44.500
-158.676, -378.235, 18.082, 44.533
-158.968, -378.764, 18.144, 44.566
-159.261, -379.295, 18.206, 44.599
-159.555, -379.828, 18.267, 44.632
-159.849, -380.363, 18.328, 44.665
-160.143, -380.900, 18.389, 44.698
-160.439, -381.439, 18.450, 44.731
-160.735, -381.980, 18.510, 44.764
-161.031, -382.523, 18.571, 44.797
-161.328, -383.068, 18.631, 44.830
-161.625, -383.615, 18.690, 44.863
-161.923, -384.164, 18.750, 44.896
-162.221, -384.715, 18.809, 44.929
-162.519, -385.268, 18.868, 44.962
-162.818, -385.823, 18.927, 44.995
-163.117, -386.380, 18.986, 45.028
-163.417, -386.939, 19.045, 45.061
-163.717, -387.500, 19.104, 45.094
-164.017, -388.064, 19.162, 45.127
-164.317, -388.629, 19.220, 45.160
-164.617, -389.197, 19.279, 45.193
-164.918, -389.766, 19.337, 45.226
-165.218, -390.338, 19.395, 45.259
-165.519, -390.912, 19.453, 45.292
-165.820, -391.488, 19.511, 45.325
-166.120, -392.066, 19.569, 45.358
-166.421, -392.647, 19.627, 45.391
-166.722, -393.230, 19.685, 45.424
-167.022, -393.815, 19.743, 45.457
-167.323, -394.402, 19.801, 45.490
-167.624, -394.991, 19.859, 45.523
-167.924, -395.583, 19.918, 45.556
-168.224, -396.176, 19.976, 45.589
-168.524, -396.773, 20.034, 45.622
-168.823, -397.371, 20.092, 45.655
-169.123, -397.972, 20.151, 45.688
-169.422, -398.575, 20.209, 45.721
-169.720, -399.180, 20.268, 45.754
-170.019, -399.788, 20.326, 45.787
-170.316, -400.398, 20.385, 45.820
-170.614, -401.011, 20.444, 45.853
-170.911, -401.626, 20.503, 45.886
-171.207, -402.243, 20.561, 45.919
-171.503, -402.863, 20.620, 45.952
-171.798, -403.486, 20.677, 45.985
-172.092, -404.110, 20.734, 46.018
-172.386, -404.738, 20.789, 46.051
-172.679, -405.367, 20.843, 46.084
-172.971, -405.999, 20.894, 46.117
-173.262, -406.633, 20.943, 46.150
